KDAB,medium_airport,Daytona Beach International Airport,29.179899,-81.058098,NA,US
KDAG,medium_airport,Barstow Daggett Airport,34.85369873,-116.7870026,NA,US
KDAL,medium_airport,Dallas Love Field,32.847099,-96.851799,NA,US
KDAN,medium_airport,Danville Regional Airport,36.572899,-79.336098,NA,US
KDAY,medium_airport,James M Cox Dayton International Airport,39.902401,-84.219398,NA,US
KDBQ,medium_airport,Dubuque Regional Airport,42.402,-90.709503,NA,US
KDDC,medium_airport,Dodge City Regional Airport,37.76340103,-99.96559906,NA,US
KDEC,medium_airport,Decatur Airport,39.83459854,-88.86569977,NA,US
KDET,medium_airport,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,NA,US
KDHN,medium_airport,Dothan Regional Airport,31.32130051,-85.44960022,NA,US
KDHT,medium_airport,Dalhart Municipal Airport,36.02259827,-102.5469971,NA,US
KDIK,medium_airport,Dickinson Theodore Roosevelt Regional Airport,46.79740143,-102.802002,NA,US
KDLF,medium_airport,Laughlin Air Force Base,29.359501,-100.778002,NA,US
KDLH,medium_airport,Duluth International Airport,46.842098,-92.193604,NA,US
KDLS,medium_airport,Columbia Gorge Regional Airport,45.620979,-121.170777,NA,US
KDMA,medium_airport,Davis Monthan Air Force Base,32.16650009,-110.8830032,NA,US
KDMN,medium_airport,Deming Municipal Airport,32.26229858,-107.7210007,NA,US
KDNL,medium_airport,Daniel Field,33.46649933,-82.03939819,NA,US
KDOV,medium_airport,Dover Air Force Base,39.129501,-75.466003,NA,US
KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,NA,US
KDRA,medium_airport,Desert Rock Airport,36.6194,-116.032997,NA,US
KDRI,medium_airport,Beauregard Regional Airport,30.831699,-93.339897,NA,US
KDRT,medium_airport,Del Rio International Airport,29.37420082,-100.927002,NA,US
KDSM,medium_airport,Des Moines International Airport,41.534,-93.663101,NA,US
KDUG,medium_airport,Bisbee Douglas International Airport,31.46899986,-109.6039963,NA,US
KDUJ,medium_airport,DuBois Regional Airport,41.17829895,-78.8986969,NA,US
KDYS,medium_airport,Dyess Air Force Base,32.420799,-99.854599,NA,US
KEAR,medium_airport,Kearney Regional Airport,40.727001,-99.006798,NA,US
KEAT,medium_airport,Pangborn Memorial Airport,47.39889908,-120.2070007,NA,US
KEAU,medium_airport,Chippewa Valley Regional Airport,44.86579895,-91.48429871,NA,US
KECG,medium_airport,Elizabeth City Regional Airport & Coast Guard Air Station,36.260601,-76.174599,NA,US
KECP,medium_airport,Northwest Florida Beaches International Airport,30.357106,-85.795414,NA,US
KEDW,medium_airport,Edwards Air Force Base,34.905399,-117.884003,NA,US
KEED,medium_airport,Needles Airport,34.7663002,-114.6230011,NA,US
KEEN,medium_airport,Dillant Hopkins Airport,42.898399,-72.270798,NA,US
KEFD,medium_airport,Ellington Airport,29.6072998,-95.15879822,NA,US
KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,NA,US
KEGI,medium_airport,Duke Field,30.65040016,-86.52290344,NA,US
KEKA,medium_airport,Murray Field,40.80339813,-124.112999,NA,US
KEKN,medium_airport,Elkins-Randolph County Regional Airport,38.889759,-79.857651,NA,US
KEKO,medium_airport,Elko Regional Airport,40.82490158,-115.7919998,NA,US
KELD,medium_airport,South Arkansas Regional At Goodwin Field,33.22100067,-92.81330109,NA,US
KELM,medium_airport,Elmira Corning Regional Airport,42.15990067,-76.89160156,NA,US
KELO,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,NA,US
KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,NA,US
KELY,medium_airport,Ely Airport Yelland Field,39.29970169,-114.8420029,NA,US
KEND,medium_airport,Vance Air Force Base,36.339199,-97.916496,NA,US
KENV,medium_airport,Wendover Airport,40.71870041,-114.0309982,NA,US
KENW,medium_airport,Kenosha Regional Airport,42.59569931,-87.92780304,NA,US
KERI,medium_airport,Erie International Tom Ridge Field,42.083127,-80.173867,NA,US
KESF,medium_airport,Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,NA,US
KEUG,medium_airport,Mahlon Sweet Field,44.12459946,-123.211998,NA,US
KEVV,medium_airport,Evansville Regional Airport,38.03699875,-87.53240204,NA,US
KEVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037,NA,US
KEWB,medium_airport,New Bedford Regional Airport,41.67610168,-70.95690155,NA,US
KEWN,medium_airport,Coastal Carolina Regional Airport,35.07300186,-77.04290009,NA,US
KEYW,medium_airport,Key West International Airport,24.556101,-81.759598,NA,US
KFAF,medium_airport,Felker Army Air Field,37.13249969,-76.6088028,NA,US
KFAR,medium_airport,Hector International Airport,46.92070007,-96.81580353,NA,US
KFAT,medium_airport,Fresno Yosemite International Airport,36.776199,-119.718002,NA,US
KFAY,medium_airport,Fayetteville Regional Airport - Grannis Field,34.991199,-78.880302,NA,US
KFBG,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,NA,US
KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,NA,US
KFDY,medium_airport,Findlay Airport,41.01350021,-83.66870117,NA,US
KFFO,medium_airport,Wright-Patterson Air Force Base,39.826099,-84.048302,NA,US
KFHU,medium_airport,Sierra Vista Municipal Airport / Libby Army Air Field,31.587383,-110.348225,NA,US
KFKL,medium_airport,Venango Regional Airport,41.37789917,-79.86039734,NA,US
KFLG,medium_airport,Flagstaff Pulliam International Airport,35.1385,-111.670998,NA,US
KFLO,medium_airport,Florence Regional Airport,34.1853981,-79.72389984,NA,US
KFME,medium_airport,Tipton Airport,39.08539963,-76.75939941,NA,US
KFMN,medium_airport,Four Corners Regional Airport,36.741199,-108.230003,NA,US
KFMY,medium_airport,Page Field,26.58659935,-81.86329651,NA,US
KFNT,medium_airport,Bishop International Airport,42.9654007,-83.74359894,NA,US
KFOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,NA,US
KFOE,medium_airport,Topeka Regional Airport,38.950901,-95.663597,NA,US
KFPR,medium_airport,St Lucie County International Airport,27.49510002,-80.36830139,NA,US
KFRG,medium_airport,Republic Airport,40.72880173,-73.41339874,NA,US
KFRI,medium_airport,Marshall Army Air Field,39.053021,-96.764202,NA,US
KFSD,medium_airport,Sioux Falls Regional Airport / Joe Foss Field,43.585463,-96.741152,NA,US
KFSI,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,NA,US
KFSM,medium_airport,Fort Smith Regional Airport,35.336601,-94.367401,NA,US
KFST,medium_airport,Fort Stockton Pecos County Airport,30.91570091,-102.9160004,NA,US
KFTK,medium_airport,Godman Army Air Field,37.90710068,-85.9720993,NA,US
KFTW,medium_airport,Fort Worth Meacham International Airport,32.819801,-97.362396,NA,US
KFTY,medium_airport,Fulton County Airport Brown Field,33.77909851,-84.52140045,NA,US
KFWA,medium_airport,Fort Wayne International Airport,40.9785,-85.195099,NA,US
KFXE,medium_airport,Fort Lauderdale Executive Airport,26.19729996,-80.17070007,NA,US
KFYV,medium_airport,Drake Field,36.00510025,-94.17009735,NA,US
KGCC,medium_airport,Northeast Wyoming Regional Airport,44.3489,-105.539001,NA,US
KGCK,medium_airport,Garden City Regional Airport,37.92750168,-100.723999,NA,US
KGCN,medium_airport,Grand Canyon National Park Airport,35.9524,-112.147003,NA,US
KGDV,medium_airport,Dawson Community Airport,47.13869858,-104.8069992,NA,US
KGEG,medium_airport,Spokane International Airport,47.6199,-117.533997,NA,US
KGFK,medium_airport,Grand Forks International Airport,47.949299,-97.176102,NA,US
KGFL,medium_airport,Floyd Bennett Memorial Airport,43.34120178,-73.61029816,NA,US
KGGG,medium_airport,East Texas Regional Airport,32.38399887,-94.71150208,NA,US
KGGW,medium_airport,Wokal Field/Glasgow-Valley County Airport,48.212502,-106.614998,NA,US
KGJT,medium_airport,Grand Junction Regional Airport,39.126663,-108.529387,NA,US
KGLD,medium_airport,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,NA,US
KGLH,medium_airport,Mid Delta Regional Airport,33.48289871,-90.98560333,NA,US
KGLS,medium_airport,Scholes International At Galveston Airport,29.26530075,-94.86039734,NA,US
KGMU,medium_airport,Greenville Downtown Airport,34.84790039,-82.34999847,NA,US
KGNV,medium_airport,Gainesville Regional Airport,29.69009972,-82.27179718,NA,US
KGON,medium_airport,Groton New London Airport,41.33010101,-72.04509735,NA,US
KGPI,medium_airport,Glacier Park International Airport,48.3105011,-114.2559967,NA,US
KGPT,medium_airport,Gulfport Biloxi International Airport,30.407301,-89.070099,NA,US
KGRB,medium_airport,Austin Straubel International Airport,44.483459,-88.130805,NA,US
KGRF,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,NA,US
KGRI,medium_airport,Central Nebraska Regional Airport,40.96749878,-98.30960083,NA,US
KGRK,medium_airport,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,31.0672,-97.828903,NA,US
KGRR,medium_airport,Gerald R. Ford International Airport,42.88079834,-85.52279663,NA,US
KGSB,medium_airport,Seymour Johnson Air Force Base,35.339401,-77.960602,NA,US
KGSO,medium_airport,Piedmont Triad International Airport,36.097801,-79.937302,NA,US
KGSP,medium_airport,Greenville Spartanburg International Airport,34.895699,-82.218903,NA,US
KGTF,medium_airport,Great Falls International Airport,47.48199844,-111.3710022,NA,US
KGTR,medium_airport,Golden Triangle Regional Airport,33.45029831,-88.59140015,NA,US
KGUP,medium_airport,Gallup Municipal Airport,35.51110077,-108.7890015,NA,US
KGUS,medium_airport,Grissom Air Reserve Base,40.648102,-86.1521,NA,US
KGUY,medium_airport,Guymon Municipal Airport,36.68510056,-101.5080032,NA,US
KGWO,medium_airport,Greenwood-Leflore Airport,33.49430084,-90.08470154,NA,US
KGYY,medium_airport,Gary Chicago International Airport,41.61629868,-87.41280365,NA,US
KHBG,medium_airport,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,NA,US
KHBR,medium_airport,Hobart Regional Airport,34.991317,-99.051313,NA,US
KHFD,medium_airport,Hartford Brainard Airport,41.73669815,-72.6493988,NA,US
KHGR,medium_airport,Hagerstown Regional Richard A Henson Field,39.707901,-77.72949982,NA,US
KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,NA,US
KHIB,medium_airport,Range Regional Airport,47.3866,-92.838997,NA,US
KHIF,medium_airport,Hill Air Force Base,41.12403,-111.973086,NA,US
KHII,medium_airport,Lake Havasu City International Airport,34.571098,-114.358002,NA,US
KHIO,medium_airport,Portland Hillsboro Airport,45.540401,-122.949997,NA,US
KHKY,medium_airport,Hickory Regional Airport,35.74110031,-81.38950348,NA,US
KHLG,medium_airport,Wheeling Ohio County Airport,40.17499924,-80.64630127,NA,US
KHLN,medium_airport,Helena Regional Airport,46.6068,-111.983002,NA,US
KHLR,medium_airport,Hood Army Air Field,31.1387,-97.7145,NA,US
KHMN,medium_airport,Holloman Air Force Base,32.852501,-106.107002,NA,US
KHOB,medium_airport,Lea County Regional Airport,32.6875,-103.2170029,NA,US
KHON,medium_airport,Huron Regional Airport,44.3852005,-98.22850037,NA,US
KHOP,medium_airport,Campbell AAF (Fort Campbell) Air Field,36.66859818,-87.49620056,NA,US
KHOT,medium_airport,Memorial Field Airport,34.4788,-93.096262,NA,US
KHOU,medium_airport,William P Hobby Airport,29.645399,-95.2789,NA,US
KHPN,medium_airport,Westchester County Airport,41.06700134,-73.70760345,NA,US
KHQM,medium_airport,Bowerman Airport,46.97119904,-123.9369965,NA,US
KHRL,medium_airport,Valley International Airport,26.22850037,-97.65440369,NA,US
KHRO,medium_airport,Boone County Airport,36.26150131,-93.15470123,NA,US
KHST,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,NA,US
KHSV,medium_airport,Huntsville International Carl T Jones Field,34.637199,-86.775101,NA,US
KHTS,medium_airport,Tri-State/Milton J. Ferguson Field,38.366699,-82.557999,NA,US
KHUA,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,NA,US
KHUF,medium_airport,Terre Haute Regional Airport Hulman Field,39.4515,-87.307602,NA,US
KHUL,medium_airport,Houlton International Airport,46.12310028,-67.792099,NA,US
KHUT,medium_airport,Hutchinson Municipal Airport,38.06549835,-97.86060333,NA,US
KHVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,NA,US
KHVR,medium_airport,Havre City County Airport,48.542999,-109.762001,NA,US
KHYA,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,NA,US
KHYR,medium_airport,Sawyer County Airport,46.02519989,-91.44429779,NA,US
KHYS,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,NA,US
KHZY,medium_airport,Northeast Ohio Regional Airport,41.778,-80.695503,NA,US
KIAB,medium_airport,Mc Connell Air Force Base,37.62189865,-97.26820374,NA,US
KIAG,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,NA,US
KICT,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,NA,US
KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,NA,US
KIFP,medium_airport,Laughlin Bullhead International Airport,35.157398,-114.559998,NA,US
KIGM,medium_airport,Kingman Airport,35.259499,-113.938004,NA,US
KIKK,medium_airport,Greater Kankakee Airport,41.07139969,-87.84629822,NA,US
KILG,medium_airport,New Castle Airport,39.67869949,-75.60649872,NA,US
KILM,medium_airport,Wilmington International Airport,34.27059937,-77.90260315,NA,US
KILN,medium_airport,Wilmington Airpark,39.42789841,-83.792099,NA,US
KINK,medium_airport,Winkler County Airport,31.77960014,-103.2009964,NA,US
KINL,medium_airport,Falls International Airport,48.56620026,-93.40309906,NA,US
KINT,medium_airport,Smith Reynolds Airport,36.13370132,-80.22200012,NA,US
KINW,medium_airport,Winslow Lindbergh Regional Airport,35.02190018,-110.7229996,NA,US
KIPL,medium_airport,Imperial County Airport,32.83420181,-115.5790024,NA,US
KIPT,medium_airport,Williamsport Regional Airport,41.2417984,-76.9210968,NA,US
KIRK,medium_airport,Kirksville Regional Airport,40.09349823,-92.54489899,NA,US
KISM,medium_airport,Kissimmee Gateway Airport,28.28980064,-81.43710327,NA,US
KISO,medium_airport,Kinston Regional Jetport At Stallings Field,35.33140183,-77.6088028,NA,US
KISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684,NA,US
KITH,medium_airport,Ithaca Tompkins Regional Airport,42.49100113,-76.45839691,NA,US
KIWA,medium_airport,Phoenix Mesa Gateway Airport,33.3078,-111.654999,NA,US
KJAC,medium_airport,Jackson Hole Airport,43.6072998,-110.737999,NA,US
KJAN,medium_airport,Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,NA,US
KJBR,medium_airport,Jonesboro Municipal Airport,35.83169937,-90.64640045,NA,US
KJCT,medium_airport,Kimble County Airport,30.51129913,-99.7634964,NA,US
KJHW,medium_airport,Chautauqua County-Jamestown Airport,42.15425,-79.254008,NA,US
KJLN,medium_airport,Joplin Regional Airport,37.151798,-94.498299,NA,US
KJMS,medium_airport,Jamestown Regional Airport,46.92969894,-98.67819977,NA,US
KJQF,medium_airport,Concord-Padgett Regional Airport,35.387798,-80.709099,NA,US
KJST,medium_airport,John Murtha Johnstown Cambria County Airport,40.31610107,-78.83390045,NA,US
KJXN,medium_airport,Jackson County Reynolds Field,42.25979996,-84.45939636,NA,US
KKLS,medium_airport,Southwest Washington Regional Airport,46.11800003,-122.8980026,NA,US
KLAA,medium_airport,Southeast Colorado Regional Airport,38.066126,-102.690169,NA,US
KLAF,medium_airport,Purdue University Airport,40.4123,-86.936897,NA,US
KLAL,medium_airport,Lakeland Linder International Airport,27.988899,-82.018602,NA,US
KLAN,medium_airport,Capital City Airport,42.77870178,-84.58740234,NA,US
KLAR,medium_airport,Laramie Regional Airport,41.31209946,-105.6750031,NA,US
KLAW,medium_airport,Lawton Fort Sill Regional Airport,34.56769943,-98.41660309,NA,US
KLBB,medium_airport,Lubbock Preston Smith International Airport,33.663601,-101.822998,NA,US
KLBE,medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,NA,US
KLBF,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,NA,US
KLBL,medium_airport,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,NA,US
KLBT,medium_airport,Lumberton Regional Airport,34.60990143,-79.05940247,NA,US
KLBX,medium_airport,Texas Gulf Coast Regional Airport,29.108601,-95.462097,NA,US
KLCH,medium_airport,Lake Charles Regional Airport,30.12610054,-93.22329712,NA,US
KLCK,medium_airport,Rickenbacker International Airport,39.813801,-82.927803,NA,US
KLEB,medium_airport,Lebanon Municipal Airport,43.62609863,-72.30419922,NA,US
KLEE,medium_airport,Leesburg International Airport,28.82309914,-81.80870056,NA,US
KLEX,medium_airport,Blue Grass Airport,38.036499,-84.605904,NA,US
KLFI,medium_airport,Langley Air Force Base,37.082901,-76.360497,NA,US
KLFK,medium_airport,Angelina County Airport,31.23399925,-94.75,NA,US
KLFT,medium_airport,Lafayette Regional Airport,30.205299,-91.987602,NA,US
KLGB,medium_airport,Long Beach Airport (Daugherty Field),33.817699,-118.152,NA,US
KLGU,medium_airport,Logan-Cache Airport,41.79119873,-111.8519974,NA,US
KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,NA,US
KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,NA,US
KLND,medium_airport,Hunt Field,42.81520081,-108.7300034,NA,US
KLNK,medium_airport,Lincoln Airport,40.85100174,-96.75920105,NA,US
KLNS,medium_airport,Lancaster Airport,40.12170029,-76.2960968,NA,US
KLOL,medium_airport,Derby Field,40.06639862,-118.5650024,NA,US
KLOU,medium_airport,Bowman Field,38.22800064,-85.66369629,NA,US
KLOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821991,-84.0848999,NA,US
KLRD,medium_airport,Laredo International Airport,27.54380035,-99.46160126,NA,US
KLRF,medium_airport,Little Rock Air Force Base,34.91690063,-92.14969635,NA,US
KLRU,medium_airport,Las Cruces International Airport,32.28939819,-106.9219971,NA,US
KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,NA,US
KLSF,medium_airport,Lawson Army Air Field (Fort Benning),32.33729935,-84.99130249,NA,US
KLSV,medium_airport,Nellis Air Force Base,36.23619843,-115.0339966,NA,US
KLTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,NA,US
KLUF,medium_airport,Luke Air Force Base,33.535,-112.383003,NA,US
KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,NA,US
KLVM,medium_airport,Mission Field,45.69940186,-110.447998,NA,US
KLVS,medium_airport,Las Vegas Municipal Airport,35.654202,-105.141998,NA,US
KLWB,medium_airport,Greenbrier Valley Airport,37.85829926,-80.39949799,NA,US
KLWM,medium_airport,Lawrence Municipal Airport,42.71720123,-71.12339783,NA,US
KLWS,medium_airport,Lewiston Nez Perce County Airport,46.37450027,-117.0149994,NA,US
KLWT,medium_airport,Lewistown Municipal Airport,47.04930115,-109.4670029,NA,US
KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,NA,US
KMAF,medium_airport,Midland International Airport,31.94249916,-102.2020035,NA,US
KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,NA,US
KMBS,medium_airport,MBS International Airport,43.532902,-84.079597,NA,US
KMCB,medium_airport,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,NA,US
KMCC,medium_airport,Mc Clellan Airfield,38.66759872,-121.401001,NA,US
KMCE,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,NA,US
KMCF,medium_airport,Mac Dill Air Force Base,27.8493,-82.521202,NA,US
KMCK,medium_airport,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,NA,US
KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861,-83.64920044,NA,US
